제목,링크
"고양이 산책, 아직도 고민이세요?",https://www.youtube.com/watch?v=riCdrdCWHPI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=125&pp=iAQB
"미야옹철 : TMI 엔드게임, 2019",https://www.youtube.com/watch?v=a4ylUKQy3D8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=126&pp=iAQB
고양이 옷은 “이 때” 입히세요 (feat. 미야옹철 수의사),https://www.youtube.com/watch?v=rVQaFEIiV1A&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=127&pp=iAQB
[묘한 진료실] #3 고양이 똥 이야기,https://www.youtube.com/watch?v=rCuF_Ifk7Ic&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=128&pp=iAQB
[묘한 진료실] #2 턱드름에 대한 모든 것! (하이디 asmr 있음),https://www.youtube.com/watch?v=bZpWHjgJAVY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=129&pp=iAQB
미야옹철의 TMI를 전적으로 믿으셔야 합니다 집사님들,https://www.youtube.com/watch?v=-_xC3vaJ9lY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=130&pp=iAQB
미야옹철의 [묘한 진료실] 첫 개원합니다!(feat 하이디),https://www.youtube.com/watch?v=fbogUZ43U_M&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=131&pp=iAQB
지금 당신 옆에 있는 그 음식 때문에 고양이가 죽을 수 있습니다,https://www.youtube.com/watch?v=TTbPjXXmEgo&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=132&pp=iAQB
고양이 있는 집은 크리스마스 이렇게 준비하세요🎄,https://www.youtube.com/watch?v=x5ftR9HnXPQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=133&pp=iAQB
고양이가 나를 쳐다보는 이유 9가지👀,https://www.youtube.com/watch?v=5_LwQRahaYk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=134&pp=iAQB
고양이에게 사랑받고 싶다면 '이런 집사'가 되세요,https://www.youtube.com/watch?v=ZywGfwc_F6M&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=135&pp=iAQB
지금 당신이 먹는 그 과일 때문에 고양이가 죽을 수 있습니다,https://www.youtube.com/watch?v=wszGtLqVftA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=136&pp=iAQB
고양이가 불행하다는 '진짜' 증거 7가지,https://www.youtube.com/watch?v=TlWlANP8u-k&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=137&pp=iAQB
수의사가 인정한 역대급 개냥이 3대장💖,https://www.youtube.com/watch?v=tXUiRAUKFxU&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=138&pp=iAQB
"고양이 궁디팡팡, 제발 이렇게 하지 마세요 (feat.수의사)",https://www.youtube.com/watch?v=gFOHbXFldsk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=139&pp=iAQB
"집사는 몰랐던, 고양이가 싫어하는 의외의 소리 TOP 6",https://www.youtube.com/watch?v=5B3olseTKu8&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=140&pp=iAQB
수의사가 인정하는 천재 고양이 3대장,https://www.youtube.com/watch?v=3OIMNw-LhhQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=141&pp=iAQB
사람이 많이 걸리는 질병 중 “이것”은 고양이에게 전파됩니다,https://www.youtube.com/watch?v=xRSpI_1Cs5Y&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=142&pp=iAQB
국민 식물인 “이것” 고양이에게 위험하다고?,https://www.youtube.com/watch?v=BsHpaJ1-yrI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=143&pp=iAQB
고양이가 잘 때 제발 만지지 마세요(feat. 수의사),https://www.youtube.com/watch?v=GyVtSkuedEE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=144&pp=iAQB
고양이에게 이게 위험하다고? 총정리!,https://www.youtube.com/watch?v=v4NsrKS9iTk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=145&pp=iAQB
이런 길고양이는 절대 냥줍 하지마세요 (냥줍에 대한 모든 것),https://www.youtube.com/watch?v=NLrHrQl1G9o&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=146&pp=iAQB
레전드 아깽이들의 비밀 ㅣ 밈야옹철의 짤밈분석,https://www.youtube.com/watch?v=0GHFLZ7OqrA&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=147&pp=iAQB
"고양이는 집사의 ""이걸""  닮게 됩니다 (논문 ㅇ)",https://www.youtube.com/watch?v=FFHBkxHVGBk&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=148&pp=iAQB
고양이 집사님! 🧹청소는 이렇게 하셔야 안전합니다🧹,https://www.youtube.com/watch?v=l2bY4GyNgWQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=149&pp=iAQB
집사들이 의외로 모르는 “고양이 코”의 비밀 4가지,https://www.youtube.com/watch?v=kR0TerIg3Yg&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=150&pp=iAQB
"고양이 집사 단골 질문, 수의사가 답해드립니다!",https://www.youtube.com/watch?v=gS9iF3Y4LOc&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=151&pp=iAQB
충격! 고양이가 자는 위치의 의미,https://www.youtube.com/watch?v=nOKOkOBaUS4&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=152&pp=iAQB
집에서 3초만에 고양이 비만 판단하는 법 (갈비뼈 만져보기 아님),https://www.youtube.com/watch?v=v9KFfxrceqQ&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=153&pp=iAQB
고양이가 “이 행동”을 한다면 동물병원 가셔야 합니다,https://www.youtube.com/watch?v=6LxHOcvSsAI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=154&pp=iAQB
충격! 수의사가 말하는 고양이가 병원가는 이유 1위는?,https://www.youtube.com/watch?v=uclIZXVZRpY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=155&pp=iAQB
고양이 앞에서 옷 벗지 마세요👕,https://www.youtube.com/watch?v=a1IfZd9IfUM&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=156&pp=iAQB
고양이한테 화낸 거 해명합니다,https://www.youtube.com/watch?v=4XDK6azZANE&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=157&pp=iAQB
불행한 고양이는 '이렇게' 밥을 먹습니다,https://www.youtube.com/watch?v=T-1e59AM6jY&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=158&pp=iAQB
수의사피셜 고양이 지능 테스트🤓,https://www.youtube.com/watch?v=MwP8C9yhS9E&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=159&pp=iAQB
"고양이가 물 때 대처, 이론만 빠삭하세요?",https://www.youtube.com/watch?v=DKoiTFVR2iI&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=160&pp=iAQB
고양이가 당신을 꼬시고 있다는 증거,https://www.youtube.com/watch?v=k0U5OBI7v8Q&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=161&pp=iAQB
고양이 키운다고 말 안 해도 티나는 이유,https://www.youtube.com/watch?v=vO-VSHKNX3A&list=PLhLLGKcG94RMTaxlgxm7Vgr76ca3Zv5M0&index=162&pp=iAQB
