제목,링크
[Eng sub] 강아지도 슬퍼서 눈물을 흘리나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=pSpYbeGc5FA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=113&pp=iAQB
"[Eng sub] 나이 차이가 많은 강아지들, 친구가 될 수 있나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=o1t-cSidZys&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=114&pp=iAQB
[Eng sub] 강아지는 만지면 좋아하거나 싫어하는 곳이 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ZS9-aE9f3EU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=115&pp=iAQB
"[Eng sub] 웃지 않는 강아지, 행복하지 않은 건가요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=SDaPPBYM2ts&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=116&pp=iAQB
[Eng sub] 사람끼리만 음식을 먹으면 강아지가 서운해 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=S-0QsHQ46To&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=117&pp=iAQB
"[Eng sub] 응가 주워담는 보호자, 이상하게 생각하나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=RZOw-c9mPEM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=118&pp=iAQB
[Eng sub] 저녁에만 산책하면 우울해 하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=IiPlOlSCpVE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=119&pp=iAQB
"[Eng sub] 강아지의 이름, 개명해도 알아듣나요?｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ia3-eCrMLA0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=120&pp=iAQB
[Eng sub] 터그놀이 때 으르렁대는데 그만하자는 건가요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=IKXGe-ynn5g&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=121&pp=iAQB
[Eng sub] 낯선 사람과 둘만 남겨지면 어색할까요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=iG0R_vUndG4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=122&pp=iAQB
[Eng sub] 하울링을 안 하는 강아지도 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=dAIJAHihI9M&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=123&pp=iAQB
[Eng sub/日本語字幕] 강아지와 문제견 영상을 같이 봐도 되나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ksd3eLpQOEc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=124&pp=iAQB
[Eng sub/日本語字幕] 강아지도 베개를 베는 게 편한가요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=CeoNCK-9vVw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=125&pp=iAQB
강아지도 삐지나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=uP6Ns4RqsEI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=126&pp=iAQB
강아지도 집이 더러우면 싫어하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=7c_0n0wLTwA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=127&pp=iAQB
강아지도 연애하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ui3D45Tt3mY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=128&pp=iAQB
강아지도 멋진 풍경을 보면 감탄하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=iwZlE3bSuUg&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=129&pp=iAQB
강아지가 휴대폰을 질투하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=aYI3VeM5x1Y&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=130&pp=iAQB
강아지에게 사과하는 방법이 있나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=x-iKwcqki6g&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=131&pp=iAQB
차에서 음악 틀면 불안해하나요?｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Qg0Fwu72TSs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=132&pp=iAQB
강아지 세계에서도 미의 기준이 있나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=6oJOx895gLU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=133&pp=iAQB
매일 같은 간식을 주면 질려할까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=nycUg6OjOLc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=134&pp=iAQB
한국 강아지와 미국 강아지는 서로 말이 통하나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=HUxBQYaohO0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=135&pp=iAQB
코를 심하게 골면 강아지가 힘들까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=RcCZ5xklvYw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=136&pp=iAQB
강아지도 패션 감각이나 취향이 있나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=t41CPwFaSiU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=137&pp=iAQB
강아지도 시간 개념이 있나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=9XJwTCoKXgY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=138&pp=iAQB
강아지는 전화기 너머의 목소리도 알아듣나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=-i11x5LnSNc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=139&pp=iAQB
"강형욱 훈련사님의 아무 말 대잔치, 크리스마스 특집 '쌩뚱한Q&A' ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ZwD261BkDRE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=140&pp=iAQB
강아지가 뽀뽀해서 바로 씻으면 상처받을까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Jbo8oeMTqB8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=141&pp=iAQB
강아지 소리를 내면 제가 강아지인 줄 알까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=3dU9yuL21P0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=142&pp=iAQB
강아지가 부모 형제견을 기억할까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=OmjLFubk68g&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=143&pp=iAQB
"창밖을 내려다보는 강아지, 산책 가고 싶은 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=6iuqTXLEc40&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=144&pp=iAQB
"장난감에 관심이 없는 강아지, 장난감을 졸업한 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=N_hrxQ9t-Jg&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=145&pp=iAQB
강아지도 같은 견종끼리 알아보나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=uoP38u_hB-w&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=146&pp=iAQB
강아지도 실수를 하면 창피해 하나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=hl9YapBdvLU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=147&pp=iAQB
"말대꾸하는 강아지, 강아지도 사춘기가 있나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=MY0OeTkEyto&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=148&pp=iAQB
"매일 거울 보는 강아지, 혹시 나르시시즘에 빠진 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=vLnUS7ZkxSY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=149&pp=iAQB
"보호자가 없을 때는 벨소리에 짖지 않는 강아지, 무서워서 안 짖는 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ljAzNjXKM_A&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=150&pp=iAQB
"식사할 때 응가하는 강아지, 저만 먹어서 복수하는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=Cl3D6ZCuLHY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=151&pp=iAQB
"강아지도 왼발잡이, 오른발잡이가 있나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=yEmkGDa1e_E&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=152&pp=iAQB
외출할 때 강아지를 위해 불을 켜놓는 게 낫나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=eSEG6H-5eAk&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=153&pp=iAQB
"냄새를 맡고 반겨주는 강아지, 이유가 있나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=Xv-_xQJsSt0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=154&pp=iAQB
화장실에 따라 오는 강아지 지켜주려는 건가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=tfTmO2ZIOkc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=155&pp=iAQB
소소한Q&A '1주년‘ AWARD ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=7aHaQik9T8Y&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=156&pp=iAQB
간식을 주고 가는 강아지 먹어보라는 건가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=_8JbzS98wnw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=157&pp=iAQB
샤워 후 물기를 핥아먹는 강아지 닦아주는 건가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=BssP7es7f5Y&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=158&pp=iAQB
강아지한테 선풍기는 무용지물인가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=8lIm1URC0R8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=159&pp=iAQB
강아지도 긴장하면 침을 꼴깍 삼키나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=ALWycPmPM1c&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=160&pp=iAQB
장마철에 강아지를 안고 산책하면 산책했다고 느끼나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=PMJHbV-flEo&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=161&pp=iAQB
"다른 곳에 배변하는 강아지, 배변 장소가 싫어진 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=8DGqDuZqw44&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=162&pp=iAQB
"천둥이 치면 낑낑대는 강아지, 방법이 있을까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=1NYMGaGf5Rg&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=163&pp=iAQB
"머리를 씹는 강아지, 스트레스를 받아서 그런가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=lV2MNWjmWTs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=164&pp=iAQB
"외출하려 할 때 사료를 먹는 강아지, 왜 그러는 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=Lq8ruTqBSDA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=165&pp=iAQB
"잘 때 장난감을 물어다 놓는 강아지, 왜 그러는 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=n2bP3qPmTsI&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=166&pp=iAQB
강아지도 노래를 알아 듣나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=R-7AWd2cR7s&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=167&pp=iAQB
"자자고 하면 사료 먹는 강아지, 이유가 있나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=knuZSOfhwtc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=168&pp=iAQB
강아지도 한숨을 쉬나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=cW_Z7lOyijg&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=169&pp=iAQB
당신은 호야인가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=IVJNE7rGbHE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=170&pp=iAQB
"산책하다 신발을 무는 강아지, 이유가 있나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=poxwdQiebF8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=171&pp=iAQB
"사료를 가져와 떨어뜨리는 강아지, 나눠 먹자는 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=mbql6-rZWX8&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=172&pp=iAQB
"가족끼리 말다툼 후, 화목한 모습을 보여줘야 하나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=TMZnSiN2674&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=173&pp=iAQB
"허공에 짖는 강아지, 귀신을 보는 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=dZLcaofZo8c&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=174&pp=iAQB
강아지도 사람이 슬퍼하는 걸 알까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=cOj9UE_6oeE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=175&pp=iAQB
강아지도 결벽증이 있나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=Kc32ieJwbAc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=176&pp=iAQB
"산책 후 이불에 등을 비비는 강아지, 간지러워서 그런 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=SWblEuV3Z8w&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=177&pp=iAQB
"방을 옮겨가며 잠을 자는 강아지, 이유가 있나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=MkqIdPSA_Ao&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=178&pp=iAQB
"외출 시 바지를 무는 강아지, 나가지 말라는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=uQ10VpJ8xNo&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=179&pp=iAQB
"악몽을 꾸는 것 같은 강아지, 깨워야 할까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=z4BXc6f3-oY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=180&pp=iAQB
"다른 가족과의 산책을 거부하는 강아지, 안 나가도 되나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=Hb2UEefuNx4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=181&pp=iAQB
"이불이나 매트를 핥는 반려견, 냄새나거나 배고픈 걸까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=PzbIQRn9f4Q&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=182&pp=iAQB
"무지개다리를 건넌 반려견, 남은 반려견에게 말해줘야 할까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ts-fas5BX7A&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=183&pp=iAQB
"수시로 엉덩이를 들이대는 강아지, 무슨 뜻인가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=YfH-D3Ucpoc&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=184&pp=iAQB
"TV 속 동물 보고 짖는 강아지, 집에 들어왔다고 생각하나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=qzmYrLqd-X0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=185&pp=iAQB
배변 패드에 성공한 걸 나중에 칭찬해줘도 알까요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=N8e1rJgC7Ws&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=186&pp=iAQB
"다른 동물보고 낑낑거리는 강아지, 같이 놀고 싶은 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=132srnityLA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=187&pp=iAQB
쌩뚱 질문 답변 크리스마스 특집 편 '쌩뚱한 Q&A'｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=rE8yrAeMy2o&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=188&pp=iAQB
[Engsub] 매일 같은 길로 산책하면 지겨워하나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=JDa_NohDlpQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=189&pp=iAQB
"자기 냄새 못 맡게 하는 강아지, 정보를 주기 싫은 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=UjuC-j01Pjw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=190&pp=iAQB
"[Engsub] 산책 중 돌아보는 강아지, 따라오는지 확인하는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=witLhchvgtw&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=191&pp=iAQB
"배변 후 뒷발차기, 자기 발 닦는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=T9FUtCBKBcs&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=192&pp=iAQB
강아지가 눈을 피하는 것 같아요. 눈을 마주치면 안 되나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=sH5b7FoYgXo&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=193&pp=iAQB
"친구가 없는 반려견, 애견카페에 데려가도 괜찮을까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=ZxBRo5y3f_c&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=194&pp=iAQB
"보호자 쳐다보며 배변하는 강아지, 반응을 해줘야 하나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=0PB1KHgh5CU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=195&pp=iAQB
현관문 쪽에서 자는 건 보호자에 대한 애착 부족인가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=VvM_aFriQX4&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=196&pp=iAQB
"[Engsub] 방석이나 바닥을 파는 이유, 자기 자리를 만드는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=TfOJDt1so4Q&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=197&pp=iAQB
"[Engsub] 강아지가 샤워 후 뛰는 이유, 좋아서 그런 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=uKM3ATehqQA&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=198&pp=iAQB
"반려견의 명절 스트레스, 줄여줄 방법이 있을까요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=hXhw9Yi_E1Y&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=199&pp=iAQB
"이불 등을 물고 자는 강아지, 제가 못 해줘서 그런가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=X4Z2vyryiUM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=200&pp=iAQB
"산책 때 잦은 마킹, 횟수 계산해서 아껴 싸는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=H4Qhwod4OiU&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=201&pp=iAQB
"낯선 사람을 더 반기는 강아지, 보호자를 인식 못 하는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=NIV2emcNoNg&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=202&pp=iAQB
"[Engsub] 상처 핥아주는 강아지, 아프지 말라고 그러는 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=-pG0V14sACM&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=203&pp=iAQB
[Engsub] 웅얼거리는 강아지 뭔가 말하고 싶은 건가요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=NrpAjmVRHMQ&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=204&pp=iAQB
"종일 놀아달라는 강아지, 괜찮은가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=g4e34cJR4YE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=205&pp=iAQB
"퍼피교육, 6개월인데 늦었나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=5ig9Cba3GHE&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=206&pp=iAQB
"[Engsub] 아침마다 몸에 올라와요,제가 서열이 낮은 건가요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=nApl81xcezY&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=207&pp=iAQB
"발바닥 털, 밀어줘야 하나요? ｜강형욱의 소소한 Q&A",https://www.youtube.com/watch?v=U1w43kEeqok&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=208&pp=iAQB
마당이 있으면 산책이 필요 없나요? ｜강형욱의 소소한 Q&A,https://www.youtube.com/watch?v=2dXyjGrfFA0&list=PLVh3TM0B0Wtl4KWJyTNhVG1snnJQT7qfI&index=209&pp=iAQB
